EpLenMean,TotalRewardMean,EVAfter,KL,EVBefore,EpRewMean,EpRewSEM
100.0,-364780.829706874,-814422115134056.5,0.007089054,-488112565592367.4,-99.81436971276536,0.0
100.0,-364880.829706874,-873907063832462.5,0.010901447,-1083291882746392.8,-100.0,0.0
100.0,-364941.5266534337,-3687162651863006.5,0.0038439315,-2102673570356265.2,-60.6969465596992,0.0
100.0,-365041.5266534337,-3777377894564455.5,0.0057947296,-3523582347291984.5,-100.0,0.0
100.0,-365139.0241658823,-1089139133994354.2,0.0048358114,-1214467196742468.5,-97.49751244864312,0.0
100.0,-365217.56431604206,-5127656296428824.0,0.00412966,-5625279152401123.0,-78.54015015972715,0.0
100.0,-365317.56431604206,-1225616504602568.0,0.0071806554,-1039734170436433.0,-100.0,0.0
100.0,-365391.8468846836,-1470194536180443.2,0.00527311,-1602708862736619.2,-74.2825686415326,0.0
100.0,-365491.8468846836,-6106524129402482.0,0.0072797392,-6332837242967748.0,-100.0,0.0
100.0,-365562.87858514214,-7861314322324744.0,0.004371064,-1.0109364080304412e+16,-71.03170045853297,0.0
100.0,-365659.7044417611,-3388049646790738.5,0.005704928,-3947354223792470.5,-96.82585661891238,0.0
100.0,-365759.7044417611,-3349092084837377.5,0.008172258,-5458577668173211.0,-100.0,0.0
100.0,-365851.1480708183,-1302194456555244.5,0.0037950277,-1490956300312266.2,-91.44362905720682,0.0
100.0,-365944.30878929957,-6107665333913470.0,0.009190603,-6927533927039454.0,-93.16071848127639,0.0
100.0,-366044.30878929957,-465253541779709.8,0.009010405,-1361677997237276.8,-100.0,0.0
100.0,-366124.92862146156,-339298558478134.7,0.010775156,-544635120165876.75,-80.61983216198354,0.0
100.0,-366224.92862146156,-835622897261122.2,0.011817101,-441205540290640.7,-100.0,0.0
100.0,-366324.92862146156,-449907320310298.5,0.014505596,-653415838436957.4,-100.0,0.0
100.0,-366416.013847724,-890908052307896.4,0.006178828,-421370255447247.7,-91.08522626244147,0.0
100.0,-366515.9491656346,-2051387251913724.0,0.0052012927,-1086305584717367.6,-99.9353179105496,0.0
100.0,-366601.9924481609,-2382268128108179.0,0.0043285224,-2398131835899069.0,-86.04328252632052,0.0
100.0,-366701.9739894741,-1441283961336754.0,0.007767331,-4680298813032645.0,-99.981541313202,0.0
100.0,-366784.4275266702,-1105179870437933.1,0.0035027487,-518005720389803.56,-82.45353719609,0.0
100.0,-366874.9890644504,-2143666456222195.0,0.003588656,-1031636832802064.1,-90.56153778013349,0.0
100.0,-366971.8939226379,-1696491996599497.0,0.0046917954,-2604953050157341.0,-96.90485818753051,0.0
100.0,-367069.77539554395,-1133337745299657.5,0.0054837,-1784718436882091.5,-97.88147290603888,0.0
100.0,-367169.77539554395,-2151406852930749.8,0.008227148,-3212488548382054.0,-100.0,0.0
100.0,-367269.77539554395,-2004622221006658.0,0.015128852,-2860727306360085.5,-100.0,0.0
100.0,-367369.77539554395,-3234204779481575.5,0.0048623453,-2747929160452610.5,-100.0,0.0
100.0,-367469.77539554395,-666004636492972.4,0.010896596,-442789648269121.44,-100.0,0.0
100.0,-367567.5458876216,-1489222486115259.0,0.004175091,-2080852949926731.0,-97.77049207760513,0.0
100.0,-367666.1748528377,-1084821283024285.5,0.0068149385,-1580030921640365.2,-98.62896521608052,0.0
100.0,-367766.1748528377,-1250967304409115.5,0.008006194,-1575489884599626.0,-100.0,0.0
100.0,-367831.0986093397,-1216576039334878.5,0.0027567032,-1234767427036974.0,-64.92375650196522,0.0
100.0,-367888.1758682248,-2847060950034253.0,0.0031025345,-1914858406807693.0,-57.07725888511855,0.0
100.0,-367982.62005539506,-1937554752426745.5,0.0033394052,-1822982957277924.5,-94.44418717022901,0.0
100.0,-368079.11252768495,-3772549140466130.5,0.0048578964,-853852215059697.9,-96.492472289901,0.0
100.0,-368158.0553829945,-1.0439406069738584e+16,0.0062194127,-3849418865899592.0,-78.94285530955764,0.0
100.0,-368258.0553829945,-1.0756640590029808e+16,0.0073414138,-1.1940521830798576e+16,-100.0,0.0
100.0,-368355.5811291284,-1.112536568274388e+16,0.009764044,-1.304241542466382e+16,-97.52574613388498,0.0
100.0,-368455.5811291284,-5416457071710578.0,0.013503042,-7170937124605065.0,-100.0,0.0
100.0,-368549.8528666912,-4597910559701983.0,0.0036795803,-6275730682127323.0,-94.27173756276527,0.0
100.0,-368649.31883173174,-3653379545885364.0,0.006612083,-4408075461335892.0,-99.46596504055194,0.0
100.0,-368749.31883173174,-5191911179639390.0,0.0064938655,-6436977438636318.0,-100.0,0.0
100.0,-368824.1962209211,-4920121572387183.0,0.0036943383,-7754913648321399.0,-74.8773891893845,0.0
100.0,-368924.1962209211,-1526687135265677.2,0.006526942,-1984612680466557.8,-100.0,0.0
100.0,-369024.1962209211,-1116409506332853.9,0.009222691,-1786583425891419.0,-100.0,0.0
100.0,-369117.787650402,-814154045043850.9,0.00446306,-757859530251199.6,-93.59142948087973,0.0
100.0,-369217.787650402,-705494186015806.1,0.013342102,-938125186566698.0,-100.0,0.0
100.0,-369314.004217846,-1005961285627197.1,0.009230328,-1930871510476262.2,-96.21656744401864,0.0
100.0,-369413.4743620925,-335980468306974.6,0.008430169,-321122495087102.8,-99.47014424648094,0.0
100.0,-369513.4743620925,-131363153367627.73,0.0064855777,-103203859867635.75,-100.0,0.0
100.0,-369613.2499088046,-2024015337768233.2,0.008136296,-2470754948392604.5,-99.77554671209208,0.0
100.0,-369713.2499088046,-420868170049122.75,0.0045303437,-392789279191154.9,-100.0,0.0
100.0,-369792.2734539057,-1348660897377921.2,0.0028258874,-1518215201137597.2,-79.02354510112093,0.0
100.0,-369888.3330684145,-399548657491688.4,0.0035837507,-788079502783668.4,-96.05961450877754,0.0
100.0,-369965.56002198084,-1362923543350939.5,0.0036397341,-1352499489655346.0,-77.2269535663749,0.0
100.0,-370051.8962200007,-131671541930616.47,0.0076551456,-125615682921507.19,-86.33619801985947,0.0
100.0,-370151.64391529275,-838004865793569.8,0.008005604,-879630769449947.5,-99.7476952920401,0.0
100.0,-370251.64391529275,-306656043376790.7,0.008721331,-353007954445115.4,-100.0,0.0
100.0,-370336.2982613653,-1753136184950680.5,0.0057256077,-555039813714498.1,-84.65434607253609,0.0
100.0,-370436.2982613653,-143307696253950.4,0.011746119,-226115867859877.6,-100.0,0.0
100.0,-370524.1618397016,-988501653737025.8,0.005855224,-949083291481873.2,-87.86357833633019,0.0
100.0,-370624.1618397016,-417379609769888.56,0.008638297,-351490574741546.8,-100.0,0.0
100.0,-370724.0110219276,-157361603224974.38,0.0066806036,-189297476024556.44,-99.84918222601883,0.0
100.0,-370824.0110219276,-589601907598316.2,0.009176544,-596936268040162.6,-100.0,0.0
100.0,-370924.0110219276,-3490778661779380.0,0.005069815,-213878461141083.5,-100.0,0.0
100.0,-371013.37784723495,-516932927758062.6,0.0036053667,-317327745897329.56,-89.3668253073835,0.0
100.0,-371113.37784723495,-963811690481198.2,0.008722004,-1681571849538690.0,-100.0,0.0
100.0,-371211.3007925811,-1241901099377425.0,0.0044291266,-1345091616726938.5,-97.92294534616079,0.0
100.0,-371311.3007925811,-5271799706237510.0,0.0068783085,-3499241727521859.0,-100.0,0.0
100.0,-371411.3007925811,-2459782516286783.5,0.007710269,-2619394429587926.0,-100.0,0.0
100.0,-371511.3007925811,-815141090662275.4,0.010783783,-962979353609182.5,-100.0,0.0
100.0,-371609.95232564514,-1114705599041779.2,0.0046792347,-1832673930664429.2,-98.65153306403406,0.0
100.0,-371709.95232564514,-7774830906935439.0,0.006224931,-7593855923249825.0,-100.0,0.0
100.0,-371809.57203656045,-224022830023105.97,0.0059436606,-353298801872720.6,-99.6197109153079,0.0
100.0,-371881.0415129767,-747055672944046.1,0.00892979,-768427255914576.4,-71.46947641623511,0.0
100.0,-371969.52951538115,-2254186876688978.0,0.003221604,-3497961630310318.5,-88.48800240445406,0.0
100.0,-372069.52951538115,-692630531964220.8,0.010239984,-866288687220818.9,-100.0,0.0
100.0,-372140.3548535186,-615269630828938.4,0.0066197356,-637658550726546.4,-70.82533813747541,0.0
100.0,-372240.3548535186,-2768976825101495.0,0.005668442,-1449949587254397.0,-100.0,0.0
100.0,-372340.22164525127,-1491180610602261.8,0.012130643,-1373310031518849.0,-99.86679173266415,0.0
100.0,-372440.22164525127,-6769919343898763.0,0.008946055,-7171648658843301.0,-100.0,0.0
100.0,-372540.22164525127,-813197217902193.8,0.008250721,-698914300545510.9,-100.0,0.0
100.0,-372626.7389698847,-630311682094133.9,0.0037733463,-925504631387959.0,-86.51732463344337,0.0
100.0,-372726.7389698847,-6544015740503417.0,0.0054774345,-6382588703197928.0,-100.0,0.0
100.0,-372826.7389698847,-6189584766077248.0,0.0070560374,-7372213928715001.0,-100.0,0.0
100.0,-372913.10566114663,-919961651444129.0,0.003557845,-1987801773911569.5,-86.36669126191501,0.0
100.0,-373012.7279108228,-1280741856675237.8,0.0067120446,-704188552431076.5,-99.62224967615185,0.0
100.0,-373112.7279108228,-939197543928045.1,0.0063540377,-1467254131199722.0,-100.0,0.0
100.0,-373212.7279108228,-1373174874593742.5,0.0126373805,-2566702394501344.5,-100.0,0.0
100.0,-373312.7279108228,-1022247540088271.5,0.009349006,-944926097412965.4,-100.0,0.0
100.0,-373412.7279108228,-617741235372707.0,0.0077391113,-630268956162189.0,-100.0,0.0
100.0,-373512.7279108228,-453061291787865.9,0.010576159,-415787408076526.56,-100.0,0.0
100.0,-373612.7279108228,-1201405298997751.8,0.008300329,-600682354487233.8,-100.0,0.0
100.0,-373712.7279108228,-3828355338646206.0,0.006861298,-3848992847896218.0,-100.0,0.0
100.0,-373790.88854992104,-9377252207899900.0,0.0044051646,-8851791075577136.0,-78.160639098278,0.0
100.0,-373890.88854992104,-3127069030455800.5,0.006815174,-1602451160035612.5,-100.0,0.0
100.0,-373990.88854992104,-3591236437457826.0,0.008587359,-3164647262071663.5,-100.0,0.0
100.0,-374090.88854992104,-2223116694435867.2,0.011476857,-3322427530530676.0,-100.0,0.0
100.0,-374190.88854992104,-1637124721442133.5,0.009450428,-2575276986275198.5,-100.0,0.0
100.0,-374282.6991275442,-773355981467273.8,0.0049763937,-1564472168037692.0,-91.81057762312103,0.0
100.0,-374382.6991275442,-211989705762611.22,0.008194798,-842050804005282.5,-100.0,0.0
100.0,-374461.2459011027,-1.4849907325504784e+16,0.004900987,-1.5793926194666652e+16,-78.5467735585161,0.0
100.0,-374561.2459011027,-232496583970560.88,0.010422716,-166501438990998.75,-100.0,0.0
100.0,-374661.2459011027,-2377489433458606.5,0.014087558,-3799554381540912.0,-100.0,0.0
100.0,-374761.2459011027,-1311955366779782.2,0.0065204855,-1304613787627976.0,-100.0,0.0
100.0,-374861.2459011027,-809482073216394.5,0.008175694,-840753718152694.1,-100.0,0.0
100.0,-374948.7026838115,-484944812467571.5,0.0041736364,-596738011963076.9,-87.4567827087574,0.0
100.0,-375012.34722366364,-786590860245890.0,0.008178113,-1279327422322849.8,-63.64453985214264,0.0
100.0,-375021.8811513778,-1.2423600333843056e+16,0.0027746225,-1.4956533573928276e+16,-9.533927714165944,0.0
100.0,-375117.9443727017,-1240075549010449.0,0.0046702307,-633489932290333.9,-96.06322132389909,0.0
100.0,-375211.7342236092,-1074535430274482.6,0.0043108193,-682068323275587.0,-93.78985090751996,0.0
100.0,-375311.7342236092,-2587450276247820.0,0.006818917,-2541382070772689.5,-100.0,0.0
100.0,-375371.220618837,-3822835051836774.5,0.005539093,-4557179178573133.0,-59.48639522778343,0.0
100.0,-375465.35879094014,-1873552924363388.2,0.0041341926,-1827647850680417.5,-94.13817210316121,0.0
100.0,-375564.4327652403,-1536483474868848.0,0.0041206856,-2530592604756094.0,-99.07397430020129,0.0
100.0,-375662.5124035222,-2271281620950354.0,0.0037829054,-3346104217245864.0,-98.07963828187393,0.0
100.0,-375762.5124035222,-588642159679918.6,0.009812362,-1008186561730121.2,-100.0,0.0
100.0,-375844.1471988232,-1170926920602673.2,0.004946462,-820237972373630.4,-81.63479530099977,0.0
100.0,-375944.1471988232,-214650499452529.9,0.013593105,-213290822229096.62,-100.0,0.0
100.0,-376029.9315665206,-3483494650619008.5,0.0048842994,-4515625330669064.0,-85.78436769738825,0.0
100.0,-376129.68263513286,-1138328956943072.2,0.005076738,-2013518447787489.8,-99.7510686122979,0.0
100.0,-376227.86615403194,-1564655171551177.8,0.0054618753,-2521737368246551.0,-98.1835188990752,0.0
100.0,-376327.36906677764,-810639378399560.2,0.010046383,-1062091259284323.2,-99.50291274571846,0.0
100.0,-376399.0291455768,-1678593788442705.5,0.0050091753,-1500608962886943.8,-71.66007879919358,0.0
100.0,-376499.0291455768,-7060821651846031.0,0.007233863,-9894210902542476.0,-100.0,0.0
100.0,-376593.8405344996,-3572719545226625.0,0.004126935,-3449700862742937.0,-94.81138892278813,0.0
100.0,-376693.8405344996,-8777992759923011.0,0.006547341,-9110059584449568.0,-100.0,0.0
100.0,-376781.4989027525,-2516068016036406.5,0.0044893636,-3154485434178983.0,-87.65836825288012,0.0
100.0,-376876.391305406,-1765982690845145.2,0.0047347206,-2399079817515151.5,-94.8924026535377,0.0
100.0,-376924.0923146402,-1490520106773007.2,0.006740307,-2443515972640149.0,-47.70100923418196,0.0
100.0,-377015.1670899907,-748075069328877.9,0.005314634,-2558449567524783.0,-91.07477535051876,0.0
100.0,-377115.1670899907,-4241638490920424.0,0.007182611,-4723576367120894.0,-100.0,0.0
100.0,-377215.1670899907,-2011276056772069.2,0.01588367,-3634627589250323.5,-100.0,0.0
100.0,-377302.2513015593,-3925752722950023.0,0.005899995,-7021150203014561.0,-87.08421156865546,0.0
100.0,-377402.2513015593,-4551270932809130.0,0.010285052,-3898764775727691.0,-100.0,0.0
100.0,-377502.2513015593,-2463255501147618.0,0.0060972124,-4439007821741072.5,-100.0,0.0
100.0,-377594.1694898756,-823294089908658.1,0.004616916,-1878727808394853.0,-91.91818831626874,0.0
100.0,-377677.84930882184,-1550093570371501.5,0.010980089,-1244596384594629.8,-83.67981894625439,0.0
100.0,-377767.6829189513,-4160283372385350.0,0.005093726,-5015074002011483.0,-89.83361012950222,0.0
100.0,-377867.6829189513,-1227073540838384.0,0.01266309,-1107223976308395.9,-100.0,0.0
100.0,-377967.6829189513,-1161593543803250.2,0.012910173,-1160528189808835.0,-100.0,0.0
100.0,-378067.6829189513,-4103020785898499.0,0.009268571,-4207465781979613.0,-100.0,0.0
100.0,-378167.1427305119,-2892336652711645.0,0.005924625,-2905036519217908.0,-99.45981156056492,0.0
100.0,-378263.9692190252,-1596010696995003.2,0.003933396,-1781418359763424.0,-96.82648851333084,0.0
100.0,-378363.9692190252,-1843451770411021.0,0.008361723,-2765896395723867.5,-100.0,0.0
100.0,-378463.6876845111,-668338307302328.0,0.0073214187,-2035354474916821.2,-99.71846548588482,0.0
100.0,-378563.6876845111,-410808363726816.8,0.010206558,-305828603191468.8,-100.0,0.0
100.0,-378663.2109575926,-303416241122719.3,0.004808987,-245203256696938.1,-99.52327308144213,0.0
100.0,-378763.2109575926,-841114761800790.9,0.0061521675,-872088007491763.4,-100.0,0.0
100.0,-378863.20663093816,-2136352283785646.5,0.008821827,-1293426307753982.5,-99.9956733455582,0.0
100.0,-378963.09896139643,-597526070128040.8,0.0060976436,-667270272675428.8,-99.89233045829856,0.0
100.0,-379062.7796412444,-1.695573666560138e+16,0.005298272,-1.7757084329773092e+16,-99.6806798479586,0.0
100.0,-379119.04057232966,-1.5658022995078164e+16,0.0031420966,-1.768744831119634e+16,-56.26093108524536,0.0
100.0,-379218.93320697,-699808534900816.8,0.005346788,-617196873204627.1,-99.89263464030844,0.0
100.0,-379316.60283211706,-377109031729080.9,0.005784031,-470889537749012.1,-97.66962514707093,0.0
100.0,-379416.5147751541,-6085010402221567.0,0.0059797466,-8495173143532457.0,-99.91194303707772,0.0
100.0,-379516.5147751541,-406338734048244.5,0.007985569,-255600742261723.84,-100.0,0.0
100.0,-379616.5147751541,-459898910412427.25,0.008932667,-504910761524833.94,-100.0,0.0
100.0,-379716.5147751541,-4211918665680448.5,0.005428804,-4437411820743569.5,-100.0,0.0
100.0,-379816.5147751541,-1244611818223463.0,0.00847696,-1379601207737555.8,-100.0,0.0
100.0,-379900.1591477977,-973483282071286.5,0.0035930926,-1133054487517847.2,-83.64437264358044,0.0
100.0,-380000.07922608143,-7132631891860700.0,0.006069733,-8336817193489747.0,-99.92007828377103,0.0
100.0,-380098.16102357744,-247491559449416.16,0.0043307887,-472960930550347.56,-98.08179749599739,0.0
100.0,-380196.70766473055,-966668406290976.8,0.007037831,-969785826973501.2,-98.54664115312201,0.0
100.0,-380296.5480542182,-191052654109587.88,0.009491757,-247878424930439.5,-99.84038948762546,0.0
100.0,-380396.5480542182,-1480627496790772.5,0.00892904,-1626479210644380.8,-100.0,0.0
100.0,-380495.6992990287,-862098263486313.5,0.0062554237,-954396659613304.5,-99.15124481054985,0.0
100.0,-380595.6992990287,-209556304540351.47,0.0088048745,-217547959423951.56,-100.0,0.0
100.0,-380694.4522348898,-1119547467777426.8,0.006208782,-916450642708282.1,-98.75293586105546,0.0
100.0,-380755.4232114797,-2811154717425777.0,0.002992302,-4231241530245835.0,-60.970976589868606,0.0
100.0,-380855.4232114797,-943293767744522.9,0.011529697,-1800748247289475.2,-100.0,0.0
100.0,-380954.6658778412,-265336502724380.16,0.008922933,-557867219634747.56,-99.24266636148018,0.0
100.0,-381054.6658778412,-1302008021229489.8,0.0090489825,-1492756184744530.2,-100.0,0.0
100.0,-381154.6658778412,-226021384058371.47,0.008653807,-283221586628765.7,-100.0,0.0
100.0,-381254.6658778412,-739124941385298.6,0.009782224,-832681843289505.1,-100.0,0.0
100.0,-381338.3958026019,-172093660016850.78,0.0032530036,-176747871784616.9,-83.72992476072709,0.0
100.0,-381438.3958026019,-639611055055892.5,0.0061445925,-740173010198375.2,-100.0,0.0
100.0,-381538.2294393283,-790560638009065.9,0.004466215,-1147614230951204.0,-99.83363672643947,0.0
100.0,-381637.8137898271,-228293498114546.03,0.004664954,-555568733113333.56,-99.58435049877535,0.0
100.0,-381737.8137898271,-133968920441466.12,0.0059902277,-240409939718486.06,-100.0,0.0
100.0,-381829.5032459025,-289705492307049.4,0.004883555,-285667198383711.94,-91.6894560753466,0.0
100.0,-381910.010728791,-742106248322476.9,0.006575309,-736292410476545.4,-80.50748288850254,0.0
100.0,-382010.010728791,-221806064139708.47,0.013058663,-301023352788459.2,-100.0,0.0
100.0,-382085.7580450676,-919210684511722.6,0.0040592565,-498329711718398.06,-75.7473162765848,0.0
100.0,-382185.7580450676,-297572449014166.1,0.0066513824,-171282475557425.75,-100.0,0.0
100.0,-382285.7580450676,-429777047522552.3,0.0059832223,-1158942858385426.2,-100.0,0.0
100.0,-382385.7580450676,-172250403184352.44,0.011683016,-186010935502683.25,-100.0,0.0
100.0,-382485.7580450676,-579485163014501.6,0.007184304,-379676785386371.8,-100.0,0.0
100.0,-382585.7580450676,-454011671775662.9,0.004873867,-709039992840711.6,-100.0,0.0
100.0,-382685.7580450676,-989484953726539.9,0.011008262,-1398630801428170.5,-100.0,0.0
100.0,-382785.7580450676,-330153207851475.25,0.012469598,-627319229628217.5,-100.0,0.0
100.0,-382824.5587920758,-2437039323467971.0,0.0028837826,-2372166515063779.5,-38.80074700819171,0.0
100.0,-382914.48598567036,-364417316604517.25,0.009620109,-243180311922867.47,-89.92719359458687,0.0
100.0,-383010.77643594344,-1041995894104006.1,0.009010548,-1253515278514225.5,-96.29045027310383,0.0
100.0,-383110.77643594344,-668825096589677.8,0.010273729,-698425976572096.5,-100.0,0.0
100.0,-383174.66670630645,-1631997883691883.5,0.0034534144,-2218018808135672.2,-63.89027036302237,0.0
100.0,-383274.66670630645,-156500669747951.53,0.006319196,-350595363879486.4,-100.0,0.0
100.0,-383374.66670630645,-186681827117962.6,0.0074399114,-474409485334102.44,-100.0,0.0
100.0,-383465.5229114887,-273935854968322.12,0.0038199876,-263915150418060.84,-90.856205182266,0.0
100.0,-383565.5229114887,-675668155390955.4,0.008864329,-776692166357848.0,-100.0,0.0
100.0,-383665.4486284622,-269239288285573.53,0.013368985,-466734539854217.56,-99.9257169734669,0.0
100.0,-383765.4486284622,-290278960850771.3,0.0064755953,-300801050449307.7,-100.0,0.0
100.0,-383864.26631504064,-657145948290021.8,0.00592323,-603018990847967.4,-98.81768657841201,0.0
100.0,-383964.26631504064,-444426158942737.4,0.00696268,-319289236421511.5,-100.0,0.0
100.0,-384061.7090095867,-422258649909696.8,0.0043688416,-469173804331136.44,-97.44269454607459,0.0
100.0,-384161.7090095867,-512493979637026.8,0.0061702365,-869791572043226.9,-100.0,0.0
100.0,-384261.7090095867,-158493818765007.6,0.008433038,-257572245409688.78,-100.0,0.0
100.0,-384361.7090095867,-298368159596789.4,0.0059435656,-291949660969904.0,-100.0,0.0
100.0,-384461.7090095867,-203252780761394.1,0.008317397,-184878992334577.2,-100.0,0.0
100.0,-384511.2835818333,-345374414835204.56,0.0044500255,-277373853116162.22,-49.57457224657162,0.0
100.0,-384595.4693452188,-698142354037530.4,0.0036115763,-589157174873220.6,-84.18576338552177,0.0
100.0,-384680.6988777089,-1271408022154974.0,0.0032730778,-1461772699770651.2,-85.22953249014657,0.0
100.0,-384760.60145041253,-752757896509603.8,0.005283375,-1122129538308551.2,-79.90257270361306,0.0
100.0,-384800.34398799454,-544706936972789.3,0.0057725376,-246263438401084.3,-39.742537581989005,0.0
100.0,-384841.3885520181,-1105189374660313.6,0.003178796,-447885617193294.6,-41.04456402353916,0.0
100.0,-384923.96375272254,-852367329048535.8,0.0050757183,-2067057641157947.8,-82.57520070445196,0.0
100.0,-385023.7573974885,-1082302691188148.6,0.0070675993,-386034592770684.7,-99.79364476598312,0.0
100.0,-385122.69768221636,-1703488299282956.0,0.0041725803,-1532861085372275.8,-98.94028472783094,0.0
100.0,-385218.4942030615,-599167626589228.8,0.00497142,-1197863562234099.0,-95.79652084512082,0.0
100.0,-385318.4942030615,-1437003561539566.0,0.0062170187,-2240856060257179.2,-100.0,0.0
100.0,-385418.4942030615,-710934004387522.6,0.0084233945,-762263409247259.4,-100.0,0.0
100.0,-385514.72368988325,-982409140614553.1,0.0038658965,-1244297139304113.5,-96.2294868217422,0.0
100.0,-385611.8592487972,-813915822150510.4,0.0044564977,-2194310312673287.5,-97.13555891391049,0.0
100.0,-385710.5587810664,-2408701113397118.0,0.0065282616,-2295575573874237.0,-98.69953226923067,0.0
100.0,-385810.5587810664,-3394620707176502.5,0.007039345,-4515906715431486.0,-100.0,0.0
100.0,-385909.6993810403,-1940693536204422.2,0.006937475,-1964190485138752.5,-99.14059997387963,0.0
100.0,-385936.51098836097,-1918692199246045.8,0.0033757212,-1401082040174558.8,-26.811607320671236,0.0
100.0,-386035.48014400474,-552541797193143.0,0.0052329926,-472968324224609.3,-98.9691556437915,0.0
100.0,-386119.08727820055,-1219378204169690.0,0.0073530525,-1853144967437768.0,-83.60713419581148,0.0
100.0,-386216.9581849626,-1053749554186408.0,0.0054154154,-1943522358348615.8,-97.8709067621,0.0
100.0,-386316.9581849626,-516590053196611.1,0.007758332,-947483555713463.6,-100.0,0.0
100.0,-386416.9581849626,-1786446270188855.0,0.0068156123,-2391420276431567.0,-100.0,0.0
100.0,-386516.9581849626,-541685381780721.94,0.0063039754,-558146973116810.44,-100.0,0.0
100.0,-386616.9581849626,-8488910609453306.0,0.0067771315,-1.022999108140064e+16,-100.0,0.0
100.0,-386716.4282359282,-337621343729447.94,0.0052160313,-325185731334839.8,-99.47005096555482,0.0
100.0,-386812.1415325819,-1.3486882223648876e+16,0.004321409,-1.3806959132642384e+16,-95.71329665370956,0.0
100.0,-386857.8609794718,-1.0183133987245332e+16,0.0035246334,-1.2555426257164004e+16,-45.7194468899238,0.0
100.0,-386957.8609794718,-2822008250601944.0,0.008975497,-3650679154148178.5,-100.0,0.0
100.0,-387047.30477177515,-349191293117255.94,0.004773185,-409657027897522.06,-89.44379230332491,0.0
100.0,-387147.30477177515,-966837800017691.4,0.0071245213,-990946917095180.2,-100.0,0.0
100.0,-387224.2667845565,-1255827156049503.8,0.004297087,-1278284988730357.5,-76.96201278132833,0.0
100.0,-387324.2667845565,-579545571097880.8,0.007368146,-451139524336540.25,-100.0,0.0
100.0,-387410.9582158956,-735286828799899.5,0.007185815,-817483220436532.0,-86.69143133907356,0.0
100.0,-387500.0418711906,-1053892265727397.5,0.0038868692,-1425264857863858.2,-89.0836552950366,0.0
100.0,-387598.9798323455,-278854426294693.38,0.006771417,-260403542157783.2,-98.93796115492671,0.0
100.0,-387698.9798323455,-2184055863955522.8,0.008066447,-2166577434329904.8,-100.0,0.0
100.0,-387798.9798323455,-4887576372533823.0,0.006266715,-5608265488048098.0,-100.0,0.0
100.0,-387860.2181388517,-3877864306237956.5,0.0030575413,-4774987929104855.0,-61.23830650619974,0.0
100.0,-387943.74549561285,-611676893302953.5,0.005745947,-824682173758929.4,-83.52735676115906,0.0
100.0,-388042.799232788,-690809312782493.1,0.0055524125,-1450693101503765.0,-99.05373717515221,0.0
100.0,-388125.4595186139,-352882771028357.8,0.0039190925,-267093220609574.88,-82.66028582588743,0.0
100.0,-388223.89601945993,-493903384514050.1,0.0046689208,-284176599566951.56,-98.43650084607675,0.0
100.0,-388323.5823731068,-1893310439961951.8,0.0071094194,-1401128776564487.8,-99.68635364684296,0.0
100.0,-388322.3699326967,-2381262198475345.5,0.0034166418,-1450873536235250.5,1.2124404101257547,0.0
100.0,-388398.7901225742,-1147937098219015.5,0.003918904,-1594588146772304.0,-76.42018987753215,0.0
100.0,-388498.4965995463,-435436809205767.0,0.0056457384,-1255900432550212.2,-99.70647697211339,0.0
100.0,-388573.50758185895,-3574159329200220.5,0.0048588193,-1924211983554060.2,-75.01098231267903,0.0
100.0,-388666.90838288824,-128875207345164.98,0.008627267,-129490641275966.52,-93.40080102928319,0.0
100.0,-388766.685720933,-1549496100313293.2,0.005892369,-1819788354567572.5,-99.77733804479658,0.0
100.0,-388866.685720933,-188686454199853.9,0.013937845,-203436559568355.8,-100.0,0.0
100.0,-388966.5667139937,-180984520502511.8,0.00734996,-165004654502893.9,-99.8809930606907,0.0
100.0,-389064.9184727959,-2376741214662140.5,0.0060656536,-3268579977338920.0,-98.35175880217746,0.0
100.0,-389164.9184727959,-396085710740640.7,0.008668937,-168119727895267.56,-100.0,0.0
100.0,-389257.08033481624,-396055455180732.2,0.012960524,-453403429794584.6,-92.16186202030313,0.0
100.0,-389357.08033481624,-555891202724129.9,0.005441323,-560360854268631.4,-100.0,0.0
100.0,-389457.08033481624,-374182167328032.9,0.008535778,-412908728762175.5,-100.0,0.0
100.0,-389545.6614733311,-244342661620532.8,0.0037122734,-161135995087440.97,-88.58113851485437,0.0
100.0,-389645.573045563,-249349831776121.5,0.009094747,-267873624067120.4,-99.91157223193697,0.0
100.0,-389743.7582618293,-3620024087725836.5,0.0038763715,-174758735831414.0,-98.18521626629342,0.0
100.0,-389843.7582618293,-1.1231063846614756e+16,0.006955962,-4881921668561192.0,-100.0,0.0
100.0,-389942.6097409359,-1.100545822580302e+16,0.0053537427,-1.1063150213835784e+16,-98.85147910658118,0.0
100.0,-390042.6097409359,-8018747030899052.0,0.0060416358,-9257450423715188.0,-100.0,0.0
100.0,-390142.6097409359,-3585110833237484.0,0.010377757,-3982888832126833.5,-100.0,0.0
100.0,-390233.544301678,-7466955638401928.0,0.0038579768,-8183067776818355.0,-90.93456074209803,0.0
100.0,-390333.544301678,-5107894607146175.0,0.007898109,-5502931323054274.0,-100.0,0.0
100.0,-390433.544301678,-1.0075761010127876e+16,0.004333515,-1.2189120846915808e+16,-100.0,0.0
100.0,-390516.6396447604,-665523408846979.8,0.003836267,-1253900548115881.2,-83.095343082385,0.0
